03,January,2021
rank,name,perc1hour,price,volume
120,Fetch.ai,2.10%,$0.6424,"$57,308,918.63"
121,Reef,-0.63%,$0.03949,"$66,365,495.89"
122,Alpha Finance Lab,-0.21%,$1.75,"$57,318,188.05"
123,SKALE Network,-0.11%,$0.6617,"$72,700,786.81"
124,IoTeX,0.28%,$0.04327,"$48,102,999.43"
125,Celer Network,0.20%,$0.07573,"$248,808,531.41"
126,Balancer,-1.26%,$58.19,"$128,858,647.48"
127,KuCoin Token,-2.39%,$5.03,"$14,227,844.93"
128,FunFair,-0.48%,$0.03835,"$16,707,498.59"
129,DODO,-0.43%,$3.92,"$22,848,678.67"
130,Venus,1.42%,$43.36,"$31,891,784.05"
131,Status,-0.77%,$0.1098,"$61,245,301.88"
132,WAX,-1.00%,$0.2363,"$37,567,890.66"
133,Badger DAO,-1.52%,$43.43,"$21,365,529.16"
134,Kava.io,0.32%,$5.97,"$78,369,435.00"
135,Telcoin,3.23%,$0.006727,"$7,327,548.31"
136,Everipedia,4.66%,$0.03414,"$95,929,847.20"
137,Swipe,-0.79%,$3.84,"$451,833,657.86"
138,Augur,0.33%,$30.56,"$116,102,872.52"
139,Polymath,0.20%,$0.5391,"$34,168,581.41"
140,MaidSafeCoin,-0.35%,$0.6917,"$1,253,258.45"
141,COTI,-1.79%,$0.4662,"$206,636,179.37"
142,Metadium,8.45%,$0.2497,"$195,548,089.99"
143,Oasis Network,4.59%,$0.2036,"$43,278,341.41"
144,QuarkChain,1.94%,$0.04737,"$73,516,955.58"
145,TrueUSD,0.03%,$1.00,"$80,040,087.04"
146,Orchid,-1.37%,$0.8178,"$122,878,142.40"
147,Hifi Finance,4.62%,$0.02999,"$125,985,987.35"
148,Civic,1.11%,$0.4335,"$42,241,540.83"
149,Aragon,0.53%,$7.24,"$54,096,466.10"
150,Band Protocol,-1.14%,$13.94,"$78,694,635.87"
151,Ardor,1.21%,$0.2822,"$27,985,643.88"
152,OriginTrail,-0.51%,$0.7995,"$1,792,458.63"
153,MediBloc,0.89%,$0.09737,"$213,165,297.76"
154,Polkastarter,-0.21%,$4.38,"$70,964,090.34"
155,NuCypher,-1.27%,$0.6434,"$37,826,056.75"
156,Utrust,-0.33%,$0.5754,"$13,630,179.41"
157,Origin Protocol,0.31%,$0.9682,"$73,833,864.91"
158,Serum,-0.14%,$5.06,"$94,449,566.61"
159,Kin,-0.68%,$0.0001653,"$1,270,958.00"
160,Carry,3.00%,$0.03135,"$169,820,554.71"
161,BORA,-0.59%,$0.2887,"$51,232,885.20"
162,Numeraire,-0.31%,$50.05,"$18,773,990.13"
163,MyNeighborAlice,0.92%,$14.09,"$56,031,121.17"
164,BitShares,-0.83%,$0.0816,"$43,422,738.61"
165,JUST,0.60%,$0.1066,"$315,188,534.83"
166,Travala.com,0.10%,$4.67,"$12,818,425.40"
167,MovieBloc,4.63%,$0.02565,"$334,460,936.68"
168,Storj,1.53%,$0.9241,"$39,627,469.54"
169,Velas,0.74%,$0.1094,"$9,197,382.95"
170,SingularityNET,-0.78%,$0.2658,"$2,286,585.04"
171,TomoChain,-2.83%,$2.84,"$51,856,431.54"
172,RSK Infrastructure Framework,-1.76%,$0.3215,"$5,872,363.98"
173,IRISnet,-0.28%,$0.233,"$22,273,162.15"
174,Ampleforth,-0.75%,$0.8758,"$2,067,840.15"
175,Gnosis,-0.36%,$147.72,"$855,828.17"
176,Bitcoin Diamond,-0.89%,$1.18,"$4,946,678.81"
177,Spendcoin,4.23%,$0.08504,"$128,403,751.22"
178,Ark,2.83%,$1.73,"$31,869,910.67"
179,Komodo,-0.28%,$1.76,"$16,134,431.72"
180,Wanchain,0.32%,$1.28,"$9,630,246.53"
181,Steem,2.67%,$0.5757,"$27,977,009.71"
182,Stratis,1.36%,$1.65,"$9,549,720.68"
183,district0x,-0.06%,$0.3507,"$20,460,898.44"
184,TrustSwap,-0.98%,$2.59,"$4,697,624.29"
185,Secret,-1.10%,$2.95,"$2,659,856.40"
186,Syscoin,6.28%,$0.3303,"$8,284,585.71"
187,Thunder Token,1.82%,$0.02921,"$91,148,365.80"
188,Litentry,0.02%,$10.64,"$31,772,622.78"
189,Injective Protocol,0.31%,$12.31,"$23,403,015.10"
190,aelf,-2.24%,$0.3505,"$49,890,078.46"
191,ZB Token,-0.01%,$0.4077,"$8,306,011.82"
192,Refereum,6.01%,$0.03745,"$522,266,693.04"
193,CyberVein,0.98%,$0.1723,"$4,911,854.85"
194,Akropolis,0.92%,$0.06634,"$54,949,246.23"
195,Sora,-0.72%,$510.35,"$4,126,423.57"
196,Ultra,-0.24%,$0.6233,"$2,718,000.32"
197,Loom Network,1.80%,$0.1794,"$26,771,997.43"
198,Wootrade,-7.65%,$0.4423,"$32,941,622.80"
199,iExec RLC,-0.32%,$2.17,"$9,285,844.92"
200,Chromia,-2.49%,$0.4024,"$69,806,977.40"
28,March,2021
1,Bitcoin,0.34%,"$55,950.75","$47,686,580,917.99"
2,Ethereum,0.20%,"$1,691.36","$16,599,472,937.88"
3,Binance Coin,0.31%,$269.19,"$2,527,142,068.75"
4,Tether,-0.01%,$1.00,"$69,313,550,903.74"
5,Cardano,-0.09%,$1.19,"$2,397,009,015.72"
6,Polkadot,0.46%,$32.30,"$1,138,942,373.37"
7,XRP,-0.09%,$0.5508,"$2,795,107,714.91"
8,Uniswap,0.22%,$27.84,"$412,582,101.22"
9,THETA,0.01%,$12.94,"$726,488,121.18"
10,Litecoin,0.49%,$185.03,"$2,162,823,814.55"
11,Chainlink,0.23%,$26.70,"$804,341,768.82"
12,USD Coin,-0.01%,$1.00,"$1,294,220,917.65"
13,Bitcoin Cash,0.41%,$501.00,"$1,929,011,914.00"
14,Klaytn,0.86%,$3.72,"$215,136,653.88"
15,Stellar,0.10%,$0.3993,"$1,322,103,231.42"
16,Filecoin,-1.22%,$125.45,"$3,054,883,924.91"
17,Wrapped Bitcoin,0.43%,"$55,948.61","$71,339,736.73"
18,Terra,0.27%,$18.59,"$218,275,562.71"
19,Dogecoin,0.23%,$0.0537,"$460,472,974.89"
20,VeChain,0.71%,$0.09121,"$769,417,005.61"
21,Crypto.com Coin,0.07%,$0.2037,"$166,907,523.78"
22,Solana,-1.76%,$18.02,"$426,120,062.11"
23,TRON,0.00%,$0.06356,"$1,522,344,812.85"
24,Kusama,-1.12%,$512.81,"$417,615,415.73"
25,Aave,1.59%,$346.19,"$197,560,213.16"
26,Monero,1.40%,$233.97,"$561,911,793.01"
27,Cosmos,0.30%,$19.31,"$525,999,156.27"
28,EOS,0.40%,$4.12,"$1,510,300,048.72"
29,IOTA,-0.23%,$1.42,"$102,951,807.45"
30,Bitcoin SV,0.32%,$199.37,"$536,704,191.22"
31,Avalanche,1.50%,$28.70,"$222,965,831.03"
32,BitTorrent,-0.24%,$0.003669,"$971,312,591.04"
33,Binance USD,-0.01%,$1.00,"$2,559,940,764.03"
34,FTX Token,0.33%,$36.66,"$47,281,365.06"
35,NEM,0.36%,$0.3702,"$305,059,407.37"
36,Tezos,0.32%,$4.25,"$283,965,613.16"
37,Algorand,-0.72%,$1.24,"$368,338,602.82"
38,Neo,0.02%,$44.84,"$1,065,606,459.02"
39,Chiliz,1.40%,$0.5441,"$1,001,316,126.72"
40,Dai,0.00%,$1.00,"$257,575,304.19"
41,Hedera Hashgraph,0.79%,$0.3426,"$141,996,602.63"
42,Huobi Token,0.64%,$13.55,"$647,146,347.12"
43,Elrond,0.14%,$141.41,"$85,216,523.95"
44,PancakeSwap,1.29%,$16.25,"$826,170,989.17"
45,The Graph,2.94%,$1.81,"$548,364,255.80"
46,Theta Fuel,2.12%,$0.4123,"$133,842,062.05"
47,UNUS SED LEO,-0.84%,$2.15,"$2,524,678.96"
48,Decred,0.68%,$167.37,"$22,245,690.33"
49,Enjin Coin,1.33%,$2.54,"$533,289,328.92"
50,Dash,3.02%,$207.05,"$511,666,409.91"
51,Maker,0.48%,"$2,063.13","$85,592,691.50"
52,SushiSwap,0.84%,$15.27,"$282,143,127.83"
53,Zilliqa,0.01%,$0.1728,"$171,054,938.72"
54,Synthetix,-0.84%,$16.47,"$85,860,086.96"
55,Harmony,-1.18%,$0.2027,"$457,091,757.34"
56,NEAR Protocol,1.12%,$5.60,"$87,612,279.83"
57,Pundi X,0.24%,$0.007768,"$458,695,609.83"
58,Decentraland,6.15%,$1.15,"$1,111,536,302.97"
59,Polygon,1.79%,$0.346,"$211,156,180.93"
60,Compound,-0.03%,$362.49,"$99,105,214.09"
61,Holo,-0.29%,$0.01016,"$361,428,658.34"
62,Ravencoin,-0.09%,$0.1996,"$193,260,326.13"
63,Basic Attention Token,0.95%,$1.12,"$447,685,371.43"
64,Zcash,5.20%,$144.14,"$482,818,819.22"
65,Bitcoin BEP2,-0.07%,"$56,068.30","$32,533,871.69"
66,TerraUSD,0.07%,$1.00,"$35,994,248.69"
67,THORChain,0.59%,$6.17,"$45,465,139.71"
68,Nexo,1.24%,$2.53,"$10,942,204.09"
69,ICON,1.19%,$2.39,"$393,205,760.87"
70,Ethereum Classic,-0.13%,$11.88,"$626,362,298.87"
71,Stacks,0.69%,$1.25,"$53,156,852.82"
72,AscendEX (BitMax) Token,2.22%,$1.96,"$48,135,060.74"
73,UMA,0.08%,$21.66,"$32,688,500.20"
74,Waves,0.73%,$11.90,"$97,451,615.47"
75,Bancor,0.45%,$7.15,"$62,697,634.59"
76,Ontology,1.48%,$1.52,"$1,284,031,814.69"
77,yearn.finance,0.20%,"$32,676.94","$175,453,902.66"
78,Siacoin,1.06%,$0.02546,"$395,752,816.67"
79,SwissBorg,-0.11%,$1.17,"$4,464,373.63"
80,Ankr,-2.05%,$0.1705,"$1,531,703,995.57"
81,Celsius,0.23%,$4.77,"$4,653,402.12"
82,0x,1.02%,$1.47,"$184,437,051.06"
83,Reserve Rights,0.74%,$0.08359,"$98,624,433.91"
84,Voyager Token,1.20%,$4.85,"$7,090,683.90"
85,Revain,0.04%,$0.01248,"$6,536,945.37"
86,Ren,0.29%,$1.01,"$155,533,880.24"
87,Fantom,-0.19%,$0.3939,"$119,031,908.23"
88,DigiByte,0.96%,$0.06952,"$40,731,686.92"
89,Dent,-0.63%,$0.01008,"$133,131,653.01"
90,Paxos Standard,0.24%,$1.00,"$39,263,631.46"
91,Flow,0.00%,$29.78,"$61,588,464.62"
92,Arweave,0.54%,$27.03,"$27,113,084.92"
93,OMG Network,1.03%,$5.92,"$641,249,795.40"
94,Qtum,0.20%,$8.31,"$473,677,983.11"
95,OKB,0.70%,$13.58,"$188,414,257.16"
96,IOST,0.32%,$0.04937,"$248,079,821.59"
97,Curve DAO Token,1.31%,$3.02,"$467,589,245.76"
98,Helium,0.10%,$10.20,"$34,787,494.59"
99,HUSD,0.00%,$1.00,"$763,007,181.29"
100,Storj,-3.06%,$2.77,"$2,668,360,529.52"
101,renBTC,0.51%,"$55,787.84","$9,034,335.15"
102,Nervos Network,0.90%,$0.02712,"$55,924,539.54"
103,Celo,-1.08%,$3.57,"$16,831,559.53"
104,HedgeTrade,2.34%,$1.81,"$342,640.73"
105,Golem,-1.64%,$0.6399,"$115,589,521.82"
106,Lisk,-0.19%,$5.07,"$213,122,259.17"
107,VeThor Token,2.22%,$0.01834,"$67,014,525.47"
108,Ocean Protocol,0.79%,$1.44,"$51,528,860.78"
109,1inch,0.57%,$4.09,"$78,265,348.61"
110,Nano,0.32%,$4.54,"$35,186,522.95"
111,Bitcoin Gold,0.36%,$34.39,"$35,580,889.11"
112,Loopring,0.10%,$0.4929,"$61,393,989.87"
113,Fetch.ai,-1.80%,$0.7803,"$89,463,239.96"
114,Verge,0.42%,$0.03392,"$48,935,810.04"
115,Horizen,1.89%,$50.74,"$35,633,796.78"
116,ZKSwap,0.20%,$2.77,"$47,586,014.29"
117,Kyber Network,1.89%,$2.67,"$85,117,334.25"
118,MVL,-0.19%,$0.04659,"$98,259,896.61"
119,Livepeer,1.99%,$24.78,"$73,675,439.91"
120,Energy Web Token,-0.44%,$16.32,"$3,335,050.29"
121,Quant,-0.02%,$39.75,"$6,135,095.12"
122,Celer Network,-0.46%,$0.08859,"$169,720,583.55"
123,SKALE Network,8.40%,$0.7336,"$138,459,582.45"
124,StormX,1.51%,$0.05614,"$84,695,374.38"
125,Orbs,0.12%,$0.2066,"$43,107,432.05"
126,Alpha Finance Lab,-0.29%,$1.80,"$59,956,987.33"
127,Reef,2.48%,$0.03926,"$64,653,341.39"
128,Venus,1.57%,$48.90,"$156,167,832.88"
129,Status,-0.42%,$0.1254,"$80,627,850.63"
130,WAX,2.34%,$0.2772,"$49,718,306.60"
131,Polymath,-1.36%,$0.6313,"$91,834,440.49"
132,DODO,-1.15%,$4.06,"$53,123,398.76"
133,Augur,0.63%,$36.74,"$96,703,567.49"
134,IoTeX,0.94%,$0.04149,"$46,028,089.48"
135,KuCoin Token,0.03%,$4.94,"$10,416,968.99"
136,FunFair,0.61%,$0.0367,"$9,620,330.81"
137,Balancer,0.20%,$53.27,"$54,718,799.67"
138,Kin,0.67%,$0.0002363,"$1,813,994.28"
139,Aragon,-0.39%,$9.28,"$104,359,292.66"
140,Origin Protocol,-3.56%,$1.39,"$383,507,556.00"
141,TrustSwap,2.23%,$4.44,"$7,171,577.32"
142,TrueUSD,-0.01%,$1.00,"$57,327,429.25"
143,MaidSafeCoin,-1.08%,$0.745,"$1,741,348.24"
144,Civic,-0.40%,$0.4956,"$101,533,113.02"
145,Kava.io,-0.14%,$5.68,"$73,614,163.54"
146,Telcoin,-1.27%,$0.006289,"$5,795,970.73"
147,Ardor,0.38%,$0.3231,"$43,543,704.76"
148,Hive,-1.29%,$0.8047,"$972,357,081.69"
149,BORA,0.26%,$0.3613,"$143,354,565.80"
150,Badger DAO,0.70%,$36.11,"$20,216,696.86"
151,COTI,0.34%,$0.4517,"$94,256,403.36"
152,Steem,2.20%,$0.8241,"$164,816,017.69"
153,Band Protocol,0.67%,$14.08,"$149,952,972.02"
154,MyNeighborAlice,4.62%,$16.69,"$204,913,235.87"
155,Metadium,-0.77%,$0.2285,"$65,918,540.21"
156,Velas,-0.24%,$0.1311,"$11,577,350.82"
157,Komodo,0.86%,$2.23,"$62,206,971.87"
158,SingularityNET,2.06%,$0.3188,"$6,374,319.29"
159,QuarkChain,0.05%,$0.04338,"$30,097,989.20"
160,Utrust,1.24%,$0.6086,"$41,023,891.00"
161,Swipe,0.21%,$3.13,"$250,383,460.37"
162,Everipedia,1.23%,$0.02702,"$24,711,632.53"
163,OriginTrail,0.51%,$0.7279,"$1,836,489.02"
164,Oasis Network,-1.13%,$0.1733,"$30,878,274.82"
165,BitShares,-0.17%,$0.08543,"$65,270,139.31"
166,Ark,-0.39%,$1.97,"$37,638,210.01"
167,Orchid,0.21%,$0.679,"$47,249,826.37"
168,Serum,-0.86%,$4.98,"$131,251,236.38"
169,Syntropy,0.31%,$0.7167,"$2,347,781.12"
170,Polkastarter,-0.53%,$4.05,"$59,565,724.41"
171,CyberVein,1.59%,$0.2253,"$7,902,262.43"
172,MediBloc,0.09%,$0.08828,"$55,447,455.03"
173,Hifi Finance,-1.48%,$0.02348,"$28,902,536.65"
174,RSK Infrastructure Framework,0.02%,$0.3287,"$3,137,123.75"
175,Travala.com,2.80%,$4.55,"$9,728,061.49"
176,Haven Protocol,-0.24%,$16.16,"$1,762,455.08"
177,Wootrade,3.15%,$0.5767,"$29,463,419.95"
178,Numeraire,0.39%,$45.92,"$15,235,749.35"
179,Spendcoin,0.71%,$0.0832,"$19,301,517.05"
180,Wanchain,0.77%,$1.33,"$22,253,084.55"
181,NuCypher,0.21%,$0.5399,"$27,292,301.88"
182,Syscoin,2.82%,$0.3639,"$13,752,746.94"
183,IRISnet,0.50%,$0.2268,"$15,645,020.56"
184,LTO Network,0.83%,$0.7838,"$22,455,393.24"
185,Stratis,0.10%,$1.68,"$25,737,648.90"
186,aelf,3.23%,$0.3917,"$45,847,837.79"
187,JUST,0.52%,$0.09287,"$206,945,826.79"
188,TomoChain,0.98%,$2.59,"$19,480,734.48"
189,Bitcoin Diamond,0.41%,$1.11,"$3,372,592.79"
190,Akropolis,1.23%,$0.07365,"$118,032,932.89"
191,Ultra,1.01%,$0.7209,"$3,967,295.40"
192,Gnosis,0.07%,$133.35,"$843,087.15"
193,Power Ledger,-0.86%,$0.4545,"$48,793,979.79"
194,Secret,-0.39%,$2.86,"$3,737,235.85"
195,Injective Protocol,1.47%,$12.41,"$63,963,761.06"
196,Carry,0.77%,$0.0245,"$37,436,870.23"
197,Ampleforth,0.05%,$0.8037,"$2,859,726.38"
198,iExec RLC,1.22%,$2.36,"$22,524,035.95"
199,ZB Token,0.13%,$0.3942,"$9,093,697.70"
200,ShareToken,0.20%,$0.08056,"$2,878,716.56"
